gene_id,chrom,start,end
ENSG00000105810,7,92614466,92615283
ENSG00000105810,7,92644549,92644674
ENSG00000105810,7,92641815,92642127
ENSG00000105810,7,92671234,92671535
ENSG00000105810,7,92836373,92836563
ENSG00000105810,7,92836002,92836107
ENSG00000105810,7,92647905,92648018
ENSG00000105810,7,92774695,92774831
ENSG00000105810,7,92653354,92653559
ENSG00000105810,7,92653398,92653559
ENSG00000105810,7,92836015,92836107
ENSG00000143418,1,150967381,150967714
ENSG00000143418,1,150975429,150975479
ENSG00000143418,1,150968394,150968512
ENSG00000143418,1,150960582,150960755
ENSG00000143418,1,150965174,150966288
ENSG00000143418,1,150974020,150974082
ENSG00000143418,1,150975312,150975534
ENSG00000143418,1,150965248,150965764
ENSG00000143418,1,150962973,150963139
ENSG00000143418,1,150963669,150964475
ENSG00000143418,1,150965178,150966288
ENSG00000143418,1,150960562,150961191
ENSG00000143418,1,150968082,150968172
ENSG00000143418,1,150966563,150966629
ENSG00000143418,1,150963529,150963851
ENSG00000143418,1,150963529,150963741
ENSG00000143418,1,150964246,150964733
ENSG00000143418,1,150974995,150975161
ENSG00000143418,1,150974995,150975280
ENSG00000143418,1,150971915,150971950
ENSG00000143418,1,150975312,150975536
ENSG00000143418,1,150971264,150971342
ENSG00000143418,1,150974317,150974435
ENSG00000143418,1,150965259,150966288
ENSG00000143418,1,150968082,150968174
ENSG00000143418,1,150974618,150975003
ENSG00000143418,1,150968917,150969131
ENSG00000143418,1,150972417,150972535
ENSG00000143418,1,150971848,150971935
ENSG00000143418,1,150967073,150967229
ENSG00000143418,1,150961316,150962158
ENSG00000143418,1,150964246,150964735
ENSG00000143418,1,150973904,150974003
ENSG00000143418,1,150973740,150973797
ENSG00000143418,1,150967663,150967714
ENSG00000143418,1,150964273,150964563
ENSG00000143418,1,150962586,150963082
ENSG00000143418,1,150965181,150966288
ENSG00000143418,1,150965280,150966288
ENSG00000143418,1,150973556,150974003
ENSG00000143418,1,150963994,150964083
ENSG00000143418,1,150962957,150963144
ENSG00000143418,1,150965185,150966288
ENSG00000143418,1,150974005,150974097
ENSG00000143418,1,150977037,150977396
ENSG00000143418,1,150964246,150964737
ENSG00000143418,1,150965172,150966288
ENSG00000143418,1,150974618,150974843
ENSG00000143418,1,150965831,150965963
ENSG00000143418,1,150965187,150966288
ENSG00000143418,1,150975312,150975549
ENSG00000143418,1,150975018,150975298
ENSG00000143418,1,150962129,150962158
ENSG00000143418,1,150963529,150963848
ENSG00000143418,1,150968917,150969318
ENSG00000143418,1,150965189,150966288
ENSG00000143418,1,150974618,150974708
ENSG00000143418,1,150967391,150967714
ENSG00000143418,1,150973994,150974227
ENSG00000143418,1,150973122,150973169
ENSG00000143418,1,150965270,150966288
ENSG00000143418,1,150967146,150967202
ENSG00000143418,1,150975312,150975551
ENSG00000143418,1,150973974,150974114
ENSG00000143418,1,150966161,150966288
ENSG00000143418,1,150966755,150966862
ENSG00000143418,1,150968917,150969091
ENSG00000143418,1,150968082,150968201
ENSG00000143418,1,150965244,150965743
ENSG00000143418,1,150968917,150969112
ENSG00000143418,1,150965179,150966288
ENSG00000143418,1,150966755,150966901
ENSG00000143418,1,150975317,150975534
ENSG00000143418,1,150968106,150968201
ENSG00000143418,1,150964246,150964725
ENSG00000143418,1,150972697,150973000
ENSG00000143418,1,150964246,150964734
ENSG00000143418,1,150973053,150973183
ENSG00000143418,1,150966130,150966256
ENSG00000143418,1,150977300,150978163
ENSG00000143418,1,150962127,150962158
ENSG00000143418,1,150967663,150967725
ENSG00000143418,1,150974995,150975311
ENSG00000143418,1,150974618,150974696
ENSG00000143418,1,150968082,150968132
ENSG00000143418,1,150967819,150967877
ENSG00000143418,1,150974618,150974689
ENSG00000143418,1,150967391,150967631
ENSG00000143418,1,150974618,150974762
ENSG00000143418,1,150965186,150966288
ENSG00000143418,1,150974618,150974826
ENSG00000143418,1,150965252,150966288
ENSG00000143418,1,150974618,150974771
ENSG00000143418,1,150967663,150967690
ENSG00000143418,1,150974618,150974835
ENSG00000143418,1,150974317,150974459
ENSG00000143418,1,150965256,150966288
ENSG00000143418,1,150967066,150967202
ENSG00000143418,1,150967426,150967484
ENSG00000143418,1,150965188,150966288
ENSG00000143418,1,150962973,150963741
ENSG00000143418,1,150973994,150974082
ENSG00000143418,1,150960562,150960890
ENSG00000143418,1,150965258,150966288
ENSG00000143418,1,150965247,150966288
ENSG00000143418,1,150974618,150974700
ENSG00000143418,1,150973738,150974003
ENSG00000143418,1,150974921,150975030
ENSG00000143418,1,150974618,150974721
ENSG00000143418,1,150974618,150974739
ENSG00000143418,1,150968394,150968478
ENSG00000143418,1,150966755,150967202
ENSG00000143418,1,150975312,150975546
ENSG00000143418,1,150974618,150974812
ENSG00000143418,1,150966475,150966629
ENSG00000143418,1,150966486,150966629
ENSG00000143418,1,150974317,150974445
ENSG00000143418,1,150965182,150966288
ENSG00000143418,1,150964249,150964744
ENSG00000143418,1,150974618,150974732
ENSG00000143418,1,150976225,150976516
ENSG00000143418,1,150972697,150972736
ENSG00000143418,1,150967073,150967202
ENSG00000143418,1,150974618,150974750
ENSG00000143418,1,150971264,150971363
ENSG00000143418,1,150967391,150967466
ENSG00000143418,1,150967130,150967202
ENSG00000143418,1,150973695,150974003
ENSG00000143418,1,150967391,150967484
ENSG00000143418,1,150964249,150964737
ENSG00000143418,1,150974618,150974844
ENSG00000143418,1,150971848,150971956
ENSG00000143418,1,150962586,150962719
ENSG00000143418,1,150974317,150974477
ENSG00000111642,12,6570133,6570693
ENSG00000111642,12,6570212,6570693
ENSG00000111642,12,6578621,6578721
ENSG00000111642,12,6570344,6570693
ENSG00000111642,12,6581290,6581388
ENSG00000111642,12,6582643,6584739
ENSG00000111642,12,6570082,6570693
ENSG00000111642,12,6614083,6614165
ENSG00000111642,12,6587383,6587556
ENSG00000111642,12,6592392,6592566
ENSG00000111642,12,6600533,6600669
ENSG00000111642,12,6591239,6591583
ENSG00000111642,12,6582136,6582281
ENSG00000111642,12,6606584,6606666
ENSG00000111642,12,6606573,6606666
ENSG00000111642,12,6591693,6591698
ENSG00000111642,12,6570201,6570693
ENSG00000111642,12,6598221,6598425
ENSG00000111642,12,6607299,6607380
ENSG00000111642,12,6573073,6573402
ENSG00000111642,12,6587383,6587949
ENSG00000111642,12,6606568,6606688
ENSG00000111642,12,6607299,6607334
ENSG00000111642,12,6570185,6570693
ENSG00000111642,12,6606273,6606993
ENSG00000111642,12,6579458,6579497
ENSG00000111642,12,6570955,6571032
ENSG00000111642,12,6613250,6613564
ENSG00000111642,12,6587706,6587949
ENSG00000111642,12,6570508,6570693
ENSG00000111642,12,6570191,6570693
ENSG00000111642,12,6614085,6614658
ENSG00000111642,12,6581473,6581609
ENSG00000111642,12,6591761,6592057
ENSG00000111642,12,6583197,6583378
ENSG00000111642,12,6577784,6578546
ENSG00000111642,12,6607299,6607528
ENSG00000111642,12,6581037,6581173
ENSG00000111642,12,6606552,6606666
ENSG00000111642,12,6570180,6570693
ENSG00000111642,12,6587383,6587450
ENSG00000111642,12,6586829,6587559
ENSG00000111642,12,6580277,6580548
ENSG00000111642,12,6573073,6573269
ENSG00000111642,12,6601288,6601530
ENSG00000111642,12,6570868,6571032
ENSG00000111642,12,6570144,6570693
ENSG00000111642,12,6606582,6606682
ENSG00000111642,12,6597893,6598099
ENSG00000111642,12,6607299,6607448
ENSG00000111642,12,6606514,6606666
ENSG00000111642,12,6606273,6606451
ENSG00000111642,12,6588297,6588318
ENSG00000111642,12,6578845,6579277
ENSG00000111642,12,6581290,6581385
ENSG00000111642,12,6583197,6584127
ENSG00000111642,12,6602375,6602488
ENSG00000111642,12,6570170,6570693
ENSG00000111642,12,6570157,6570693
ENSG00000111642,12,6570080,6570693
ENSG00000111642,12,6602375,6602497
ENSG00000111642,12,6596005,6596030
ENSG00000111642,12,6607299,6607368
ENSG00000111642,12,6614471,6614524
ENSG00000111642,12,6578408,6578546
ENSG00000111642,12,6580581,6580699
ENSG00000111642,12,6607299,6607377
ENSG00000111642,12,6608419,6608430
ENSG00000111642,12,6607299,6607450
ENSG00000111642,12,6580581,6580726
ENSG00000111642,12,6582878,6582936
ENSG00000111642,12,6578028,6578117
ENSG00000111642,12,6573118,6573269
ENSG00000111642,12,6591465,6591583
ENSG00000111642,12,6602928,6603142
ENSG00000111642,12,6587660,6587949
ENSG00000111642,12,6607299,6607379
ENSG00000111642,12,6570187,6570693
ENSG00000111642,12,6606273,6606373
ENSG00000111642,12,6591915,6592057
ENSG00000111642,12,6591693,6591825
ENSG00000111642,12,6601959,6601977
ENSG00000111642,12,6570081,6570693
ENSG00000111642,12,6583197,6583375
ENSG00000111642,12,6570402,6570693
ENSG00000111642,12,6587711,6587734
ENSG00000111642,12,6570241,6571032
ENSG00000111642,12,6582614,6582748
ENSG00000111642,12,6578870,6578917
ENSG00000111642,12,6570083,6570693
ENSG00000111642,12,6580834,6581173
ENSG00000111642,12,6570239,6570693
ENSG00000111642,12,6614872,6614982
ENSG00000111642,12,6613928,6614658
ENSG00000111642,12,6570087,6570693
ENSG00000111642,12,6581648,6581808
ENSG00000111642,12,6577784,6577917
ENSG00000111642,12,6606273,6606320
ENSG00000111642,12,6595333,6595430
ENSG00000111642,12,6600533,6600563
ENSG00000111642,12,6606523,6606666
ENSG00000111642,12,6583197,6583331
ENSG00000111642,12,6570351,6570693
ENSG00000111642,12,6570190,6570693
ENSG00000111642,12,6614038,6614517
ENSG00000111642,12,6596005,6596137
ENSG00000111642,12,6587383,6587559
ENSG00000111642,12,6609114,6609313
ENSG00000111642,12,6580796,6580929
ENSG00000111642,12,6607299,6607356
ENSG00000111642,12,6606582,6606709
ENSG00000111642,12,6570421,6570693
ENSG00000111642,12,6600925,6601053
ENSG00000111642,12,6607299,6607539
ENSG00000111642,12,6578408,6578543
ENSG00000111642,12,6592695,6592817
ENSG00000111642,12,6593415,6593616
ENSG00000111642,12,6587711,6587949
ENSG00000111642,12,6599772,6600012
ENSG00000111642,12,6594458,6594650
ENSG00000111642,12,6570207,6570693
ENSG00000111642,12,6570183,6570693
ENSG00000111642,12,6570579,6570693
ENSG00000111642,12,6582847,6582936
ENSG00000111642,12,6578845,6578904
ENSG00000111642,12,6590072,6590213
ENSG00000111642,12,6578864,6578917
ENSG00000111642,12,6601999,6602154
ENSG00000111642,12,6577719,6577917
ENSG00000111642,12,6607299,6607413
ENSG00000111642,12,6578845,6579587
ENSG00000111642,12,6607299,6607367
ENSG00000111642,12,6578028,6578135
ENSG00000111642,12,6606273,6606361
ENSG00000111642,12,6606568,6606794
ENSG00000111642,12,6587468,6587559
ENSG00000111642,12,6606273,6606434
ENSG00000111642,12,6580277,6580607
ENSG00000111642,12,6614826,6614912
ENSG00000111642,12,6614061,6614517
ENSG00000111642,12,6614056,6614658
ENSG00000111642,12,6601959,6602175
ENSG00000111642,12,6607299,6607452
ENSG00000111642,12,6578845,6578906
ENSG00000111642,12,6607299,6607397
ENSG00000111642,12,6600534,6600669
ENSG00000111642,12,6578028,6578546
ENSG00000111642,12,6599772,6599971
ENSG00000111642,12,6601963,6602154
ENSG00000111642,12,6607299,6607479
ENSG00000111642,12,6595333,6595409
ENSG00000111642,12,6578028,6578137
ENSG00000111642,12,6613957,6614517
ENSG00000111642,12,6587383,6587392
ENSG00000111642,12,6581290,6581343
ENSG00000111642,12,6581648,6581814
ENSG00000111642,12,6573073,6573101
ENSG00000111642,12,6570157,6571032
ENSG00000111642,12,6607299,6607381
ENSG00000111642,12,6588297,6588422
ENSG00000111642,12,6593090,6593228
ENSG00000111642,12,6577874,6577917
ENSG00000111642,12,6609114,6609310
ENSG00000111642,12,6607299,6607582
ENSG00000111642,12,6583026,6583113
ENSG00000111642,12,6578845,6578917
ENSG00000111642,12,6608150,6608233
ENSG00000111642,12,6607299,6607417
ENSG00000111642,12,6614334,6614384
ENSG00000111642,12,6570371,6570689
ENSG00000111642,12,6587383,6587513
ENSG00000111642,12,6583026,6583378
ENSG00000111642,12,6594458,6594629
ENSG00000111642,12,6573070,6573269
ENSG00000111642,12,6607299,6607392
ENSG00000111642,12,6570086,6570693
ENSG00000111642,12,6614072,6614658
ENSG00000111642,12,6583026,6583106
ENSG00000111642,12,6601647,6601766
ENSG00000111642,12,6583195,6583378
ENSG00000111642,12,6607299,6607419
ENSG00000111642,12,6578337,6578546
ENSG00000111642,12,6578028,6578141
ENSG00000111642,12,6570868,6571924
ENSG00000111642,12,6601959,6602154
ENSG00000111642,12,6572929,6572984
ENSG00000111642,12,6614076,6614658
ENSG00000111642,12,6592695,6592736
ENSG00000111642,12,6580581,6580679
ENSG00000111642,12,6600216,6600356
ENSG00000111642,12,6570318,6570693
ENSG00000111642,12,6614153,6614517
ENSG00000111642,12,6581043,6581173
ENSG00000111642,12,6602444,6602497
ENSG00000111642,12,6606562,6606609
ENSG00000111642,12,6573073,6573162
ENSG00000111642,12,6606745,6606801
ENSG00000111642,12,6600216,6600395
ENSG00000123989,2,219538948,219540642
ENSG00000123989,2,219541534,219542189
ENSG00000123989,2,219541459,219542189
ENSG00000123989,2,219543224,219543758
ENSG00000123989,2,219538977,219540642
ENSG00000123989,2,219543662,219544011
ENSG00000123989,2,219543131,219544893
ENSG00000123989,2,219543224,219543538
ENSG00000123989,2,219541615,219542189
ENSG00000123989,2,219541639,219542189
ENSG00000123989,2,219542912,219543097
ENSG00000123989,2,219543224,219543809
ENSG00000123989,2,219540945,219541125
ENSG00000123989,2,219543224,219543818
ENSG00000123989,2,219543131,219543443
ENSG00000123989,2,219543224,219543595
ENSG00000123989,2,219540945,219542189
ENSG00000123989,2,219538953,219540642
ENSG00000123989,2,219543129,219543265
ENSG00000123989,2,219541693,219542189
ENSG00000123989,2,219539371,219540642
ENSG00000136213,7,2432562,2448484
ENSG00000136213,7,2406320,2406355
ENSG00000136213,7,2405819,2406009
ENSG00000136213,7,2405702,2406009
ENSG00000136213,7,2403845,2404068
ENSG00000136213,7,2432562,2434611
ENSG00000136213,7,2422885,2422971
ENSG00000136213,7,2432562,2448483
ENSG00000136213,7,2432562,2433375
ENSG00000136213,7,2403610,2403673
ENSG00000136213,7,2403541,2403659
ENSG00000136213,7,2432562,2434058
ENSG00000136213,7,2403441,2403550
ENSG00000136213,7,2432562,2434610
ENSG00000136213,7,2432562,2434607
ENSG00000136213,7,2403610,2403645
ENSG00000136213,7,2432562,2434616
ENSG00000136213,7,2404116,2404216
ENSG00000136213,7,2406331,2406350
ENSG00000136213,7,2432562,2434579
ENSG00000136213,7,2432562,2434051
ENSG00000136213,7,2404089,2404536
ENSG00000136213,7,2432562,2434057
ENSG00000136213,7,2445941,2447850
ENSG00000136213,7,2404930,2405100
ENSG00000136213,7,2403587,2403645
ENSG00000136213,7,2437762,2437920
ENSG00000136213,7,2404098,2404206
ENSG00000136213,7,2403610,2403659
ENSG00000175040,3,143120643,143124014
ENSG00000175040,3,143119770,143120541
ENSG00000175040,3,143123361,143123576
ENSG00000164442,6,139374412,139374630
ENSG00000164442,6,139374131,139374213
ENSG00000164442,6,139372254,139373952
ENSG00000164442,6,139374412,139374648
ENSG00000164442,6,139374263,139374362
ENSG00000164442,6,139371806,139373952
ENSG00000164442,6,139372255,139373952
ENSG00000164442,6,139375260,139375909
ENSG00000105472,19,50725021,50725708
ENSG00000105472,19,50723904,50724091
ENSG00000105472,19,50723913,50724091
ENSG00000105472,19,50724972,50725469
ENSG00000105472,19,50723285,50723531
ENSG00000105472,19,50724409,50724601
ENSG00000105472,19,50725021,50725719
ENSG00000105472,19,50723335,50723531
ENSG00000105472,19,50723363,50723672
ENSG00000105472,19,50723522,50723672
ENSG00000164237,5,10277594,10280632
ENSG00000164237,5,10302638,10303038
ENSG00000164237,5,10286131,10286496
ENSG00000164237,5,10286353,10286487
ENSG00000164237,5,10290547,10290781
ENSG00000164237,5,10286353,10286496
ENSG00000164237,5,10307514,10307603
ENSG00000164237,5,10307514,10307548
ENSG00000164237,5,10288421,10288529
ENSG00000164237,5,10307624,10307878
ENSG00000164237,5,10283212,10283275
ENSG00000164237,5,10279284,10280632
ENSG00000164237,5,10307624,10307756
ENSG00000164237,5,10279559,10280632
ENSG00000164237,5,10307514,10307676
ENSG00000164237,5,10279953,10280632
ENSG00000164237,5,10278179,10280632
ENSG00000164237,5,10282196,10282288
ENSG00000164237,5,10307514,10307563
ENSG00000164237,5,10307624,10307774
ENSG00000164237,5,10279279,10280632
ENSG00000164237,5,10290712,10290781
ENSG00000164237,5,10307624,10307902
ENSG00000164237,5,10307624,10307847
ENSG00000164237,5,10303733,10303783
ENSG00000164237,5,10300246,10300428
ENSG00000164237,5,10275874,10276224
ENSG00000164237,5,10307624,10307859
ENSG00000164237,5,10279277,10280632
ENSG00000164237,5,10280465,10280632
ENSG00000164237,5,10302755,10302795
ENSG00000164237,5,10307514,10307724
ENSG00000164237,5,10286172,10286496
ENSG00000164237,5,10302940,10303023
ENSG00000164237,5,10307514,10307681
ENSG00000164237,5,10294419,10294556
ENSG00000164237,5,10302883,10303038
ENSG00000164237,5,10290403,10290781
ENSG00000164237,5,10307514,10307638
ENSG00000164237,5,10302940,10303038
ENSG00000164237,5,10307624,10307974
ENSG00000164237,5,10279274,10280632
ENSG00000164237,5,10302638,10302795
ENSG00000164237,5,10280119,10280632
ENSG00000164237,5,10307624,10307800
ENSG00000164237,5,10292040,10292148
ENSG00000164237,5,10279276,10280632
ENSG00000164237,5,10307624,10307745
ENSG00000164237,5,10307196,10307380
ENSG00000164237,5,10307514,10307647
ENSG00000164237,5,10302883,10303012
ENSG00000164237,5,10307624,10307839
ENSG00000164237,5,10279795,10280632
ENSG00000153721,6,154477981,154478112
ENSG00000153721,6,154405300,154406652
ENSG00000153721,6,154510062,154510652
ENSG00000153721,6,154410342,154410432
ENSG00000153721,6,154422914,154422983
ENSG00000153721,6,154430471,154430495
ENSG00000153721,6,154387514,154406652
ENSG00000153721,6,154478328,154478491
ENSG00000153721,6,154510062,154510685
ENSG00000153721,6,154442087,154442290
ENSG00000153721,6,154405462,154406652
ENSG00000153721,6,154422505,154422640
ENSG00000153721,6,154406109,154406652
ENSG00000153721,6,154405299,154406652
ENSG00000153721,6,154422505,154422652
ENSG00000153721,6,154510062,154510114
ENSG00000153721,6,154478314,154479593
ENSG00000153721,6,154510062,154510541
ENSG00000153721,6,154441291,154441379
ENSG00000153721,6,154450094,154450258
ENSG00000153721,6,154414298,154414423
ENSG00000153721,6,154433465,154433507
ENSG00000153721,6,154410962,154411142
ENSG00000153721,6,154430471,154430591
ENSG00000153721,6,154422917,154422983
ENSG00000153721,6,154510062,154510586
ENSG00000153721,6,154510062,154510653
ENSG00000153721,6,154433778,154434073
ENSG00000153721,6,154410933,154411142
ENSG00000153721,6,154428127,154428187
ENSG00000153721,6,154414722,154414765
ENSG00000153721,6,154442087,154442218
ENSG00000204291,9,98943178,98943309
ENSG00000204291,9,99015392,99015566
ENSG00000204291,9,99055101,99055151
ENSG00000204291,9,99038672,99038733
ENSG00000204291,9,99056259,99056404
ENSG00000204291,9,99049853,99049895
ENSG00000204291,9,98943954,98944072
ENSG00000204291,9,99000838,99000951
ENSG00000204291,9,99069672,99070779
ENSG00000204291,9,98943678,98943759
ENSG00000204291,9,99069672,99070797
ENSG00000204291,9,99036312,99036396
ENSG00000204291,9,98943826,98944072
ENSG00000204291,9,98943575,98944072
ENSG00000204291,9,98944134,98944316
ENSG00000204291,9,99004897,99005050
ENSG00000204291,9,98942679,98942754
ENSG00000204291,9,99069672,99070790
ENSG00000204291,9,99049689,99049758
ENSG00000204291,9,99040520,99040556
ENSG00000204291,9,99069672,99070774
ENSG00000204291,9,99055261,99055372
ENSG00000204291,9,99036169,99036205
ENSG00000204291,9,99015975,99016119
ENSG00000204291,9,98943616,98944072
ENSG00000204291,9,99059888,99059953
ENSG00000204291,9,99069672,99070792
ENSG00000204291,9,99042044,99042107
ENSG00000204291,9,98943589,98944072
ENSG00000204291,9,98985564,98986453
ENSG00000204291,9,99052387,99052433
ENSG00000204291,9,98943833,98944072
ENSG00000204291,9,99054575,99054656
ENSG00000204291,9,98943336,98943604
ENSG00000204291,9,99024873,99024999
ENSG00000204291,9,98943533,98943749
ENSG00000204291,9,99069672,99070787
ENSG00000204291,9,99035349,99035418
ENSG00000204291,9,99023356,99023449
ENSG00000204291,9,99034548,99034584
ENSG00000204291,9,99061970,99062099
ENSG00000204291,9,98944134,98944306
ENSG00000204291,9,98943562,98943714
ENSG00000204291,9,98985564,98986112
ENSG00000204291,9,98943638,98944072
ENSG00000204291,9,99069672,99070789
ENSG00000204291,9,98996933,98997081
ENSG00000204291,9,99062244,99062304
ENSG00000204291,9,98989177,98989258
ENSG00000204291,9,99069672,99070773
ENSG00000204291,9,99015416,99015566
ENSG00000204291,9,99063049,99063109
ENSG00000204291,9,98943336,98943775
ENSG00000204291,9,99038667,99038733
ENSG00000204291,9,98943698,98944072
ENSG00000204291,9,99069672,99070775
ENSG00000204291,9,98943523,98943628
ENSG00000204291,9,99003452,99003587
ENSG00000204291,9,99025903,99025966
ENSG00000204291,9,99047940,99048000
ENSG00000204291,9,99035013,99035154
ENSG00000204291,9,99044567,99044636
ENSG00000204291,9,99022090,99022150
ENSG00000204291,9,99020388,99020442
ENSG00000204291,9,99069672,99070777
ENSG00000204291,9,99047785,99047839
ENSG00000204291,9,98943924,98944072
ENSG00000204291,9,98989162,98989258
ENSG00000204291,9,99044734,99044770
ENSG00000204291,9,98944161,98944250
ENSG00000204291,9,99066881,99067067
ENSG00000204291,9,98943906,98944072
ENSG00000204291,9,98943745,98944072
ENSG00000204291,9,99069672,99070480
ENSG00000204291,9,98943336,98943580
ENSG00000204291,9,99069672,99070791
ENSG00000204291,9,98944161,98944188
ENSG00000204291,9,99068554,99068670
ENSG00000204291,9,98943562,98944072
ENSG00000204291,9,99040703,99041377
ENSG00000204291,9,98987293,98987368
ENSG00000182871,21,45490274,45490346
ENSG00000182871,21,45493162,45493225
ENSG00000182871,21,45492534,45492564
ENSG00000182871,21,45409947,45410065
ENSG00000182871,21,45494861,45494915
ENSG00000182871,21,45405136,45405241
ENSG00000182871,21,45504415,45504556
ENSG00000182871,21,45405160,45405241
ENSG00000182871,21,45455521,45456176
ENSG00000182871,21,45405378,45405473
ENSG00000182871,21,45405173,45405241
ENSG00000182871,21,45405138,45405241
ENSG00000182871,21,45505357,45505431
ENSG00000182871,21,45405122,45405241
ENSG00000182871,21,45512187,45512566
ENSG00000182871,21,45506018,45507593
ENSG00000182871,21,45486860,45486992
ENSG00000182871,21,45407385,45407620
ENSG00000182871,21,45480069,45480156
ENSG00000182871,21,45491224,45491245
ENSG00000182871,21,45424883,45425070
ENSG00000182871,21,45493194,45493225
ENSG00000182871,21,45490575,45490671
ENSG00000182871,21,45468241,45468786
ENSG00000182871,21,45512187,45512568
ENSG00000182871,21,45408007,45408099
ENSG00000182871,21,45408456,45408563
ENSG00000182871,21,45405152,45405241
ENSG00000182871,21,45477749,45477965
ENSG00000182871,21,45513418,45513558
ENSG00000182871,21,45511110,45511226
ENSG00000182871,21,45495303,45495432
ENSG00000182871,21,45510063,45510261
ENSG00000182871,21,45512187,45512561
ENSG00000182871,21,45509355,45509601
ENSG00000182871,21,45496499,45496568
ENSG00000182871,21,45492686,45492713
ENSG00000182871,21,45405169,45405241
ENSG00000182871,21,45405145,45405241
ENSG00000182871,21,45503932,45504121
ENSG00000182871,21,45512187,45513720
ENSG00000182871,21,45512361,45513558
ENSG00000182871,21,45505834,45505966
ENSG00000182871,21,45505528,45505966
ENSG00000182871,21,45476350,45476480
ENSG00000182871,21,45513705,45516140
ENSG00000182871,21,45497049,45497092
ENSG00000182871,21,45495357,45495432
ENSG00000182871,21,45493571,45496379
ENSG00000182871,21,45440716,45440856
ENSG00000182871,21,45475475,45475535
ENSG00000182871,21,45487446,45487509
ENSG00000182871,21,45504010,45504054
ENSG00000182871,21,45480466,45480520
ENSG00000182871,21,45479901,45479964
ENSG00000182871,21,45419715,45421619
ENSG00000182871,21,45405141,45405241
ENSG00000182871,21,45505837,45505966
ENSG00000182871,21,45511529,45516140
ENSG00000182871,21,45502512,45502969
ENSG00000182871,21,45481962,45482025
ENSG00000182871,21,45482794,45482821
ENSG00000182871,21,45506575,45506608
ENSG00000182871,21,45478265,45478326
ENSG00000182871,21,45405165,45405241
ENSG00000182871,21,45507566,45507593
ENSG00000182871,21,45512187,45513717
ENSG00000182871,21,45512824,45512898
ENSG00000182871,21,45480699,45480858
ENSG00000182871,21,45498345,45498612
ENSG00000182871,21,45512187,45513719
ENSG00000182871,21,45423769,45425040
ENSG00000182871,21,45497598,45497661
ENSG00000182871,21,45405144,45405241
ENSG00000182871,21,45512564,45516134
ENSG00000182871,21,45507560,45507593
ENSG00000182871,21,45512187,45512263
ENSG00000182871,21,45493500,45493575
ENSG00000182871,21,45512187,45512565
ENSG00000182871,21,45455744,45456176
ENSG00000182871,21,45512187,45512583
ENSG00000182871,21,45490835,45490871
ENSG00000182871,21,45491224,45491314
ENSG00000182871,21,45494544,45494571
ENSG00000182871,21,45488417,45488444
ENSG00000182871,21,45497598,45497812
ENSG00000182871,21,45512187,45512567
ENSG00000182871,21,45455530,45456881
ENSG00000182871,21,45473894,45473981
ENSG00000182871,21,45505133,45505278
ENSG00000182871,21,45422411,45422661
ENSG00000182871,21,45498200,45498612
ENSG00000182871,21,45405164,45405241
ENSG00000182871,21,45405129,45405241
ENSG00000182871,21,45512547,45516140
ENSG00000182871,21,45512187,45512587
ENSG00000182871,21,45478326,45478353
ENSG00000182871,21,45450334,45450600
ENSG00000182871,21,45477410,45477487
ENSG00000182871,21,45512564,45516140
ENSG00000182871,21,45489654,45489723
ENSG00000182871,21,45512187,45513721
ENSG00000182871,21,45490844,45490871
ENSG00000182871,21,45489485,45489521
ENSG00000113742,5,173943025,173943049
ENSG00000113742,5,173951823,173951938
ENSG00000113742,5,173890665,173890858
ENSG00000113742,5,173955909,173961980
ENSG00000113742,5,173955909,173956235
ENSG00000113742,5,173911681,173912938
ENSG00000113742,5,173953090,173953272
ENSG00000113742,5,173955909,173956845
ENSG00000113742,5,173890673,173890858
ENSG00000113742,5,173955909,173956457
ENSG00000113742,5,173893050,173893183
ENSG00000113742,5,173953090,173953439
ENSG00000113742,5,173944966,173945092
ENSG00000113742,5,173918200,173918254
ENSG00000113742,5,173942883,173943049
ENSG00000113742,5,173949959,173950078
ENSG00000113742,5,173889339,173890858
ENSG00000113742,5,173910522,173910818
ENSG00000113742,5,173949507,173949597
ENSG00000113742,5,173955909,173956514
ENSG00000113742,5,173910522,173910604
ENSG00000113742,5,173955909,173960309
ENSG00000113742,5,173944966,173945140
ENSG00000113742,5,173891371,173891607
ENSG00000113742,5,173889530,173890858
ENSG00000113742,5,173918215,173918254
ENSG00000113742,5,173888348,173890858
ENSG00000113742,5,173932449,173932500
ENSG00000113742,5,173890676,173890858
ENSG00000113742,5,173893077,173893183
ENSG00000113742,5,173949879,173950078
ENSG00000103381,16,12803706,12803857
ENSG00000103381,16,12663486,12665115
ENSG00000103381,16,12752990,12753066
ENSG00000103381,16,12803706,12803887
ENSG00000103381,16,12663486,12665020
ENSG00000103381,16,12777094,12777272
ENSG00000103381,16,12803706,12803844
ENSG00000103381,16,12757488,12757835
ENSG00000103381,16,12751503,12751670
ENSG00000103381,16,12753825,12753915
ENSG00000103381,16,12753220,12753387
ENSG00000103381,16,12720320,12720371
ENSG00000103381,16,12745839,12745978
ENSG00000103381,16,12780973,12781403
ENSG00000103381,16,12745872,12745978
ENSG00000103381,16,12659798,12665115
ENSG00000103381,16,12704623,12705049
ENSG00000103381,16,12775925,12776319
ENSG00000103381,16,12760369,12761162
ENSG00000103381,16,12759281,12759415
ENSG00000103381,16,12781184,12781403
