gene_id,chrom,start,end
ENSG00000105583,19,12668519,12668611
ENSG00000105583,19,12668519,12668617
ENSG00000105583,19,12668072,12668425
ENSG00000105583,19,12669353,12669401
ENSG00000105583,19,12669353,12669430
ENSG00000105583,19,12669282,12669893
ENSG00000105583,19,12668074,12668425
ENSG00000105583,19,12668144,12668617
ENSG00000105583,19,12668507,12668627
ENSG00000105583,19,12669127,12669233
ENSG00000105583,19,12669353,12669397
ENSG00000105583,19,12669353,12669403
ENSG00000104889,19,12806604,12806800
ENSG00000104889,19,12807205,12807288
ENSG00000104889,19,12806845,12807079
ENSG00000104889,19,12810316,12810404
ENSG00000104889,19,12806384,12806790
ENSG00000104889,19,12813327,12813525
ENSG00000104889,19,12806676,12806800
ENSG00000104889,19,12810070,12810208
ENSG00000104889,19,12807007,12807079
ENSG00000104889,19,12813327,12813335
ENSG00000104889,19,12813327,12813640
ENSG00000104889,19,12813327,12813643
ENSG00000104889,19,12806504,12806800
ENSG00000104889,19,12806583,12806800
ENSG00000104889,19,12813327,12813533
ENSG00000104889,19,12807205,12807329
ENSG00000104889,19,12807205,12807506
ENSG00000104889,19,12806591,12807329
ENSG00000104889,19,12807418,12807976
ENSG00000104889,19,12813327,12813447
ENSG00000104889,19,12806683,12807079
ENSG00000104889,19,12807418,12807503
ENSG00000104889,19,12813327,12813581
ENSG00000104889,19,12807055,12807079
ENSG00000104889,19,12807007,12807090
ENSG00000104889,19,12807418,12807506
ENSG00000104889,19,12813082,12813206
